SUBMITTED_ID	FBID_KEY	ASSOCIATED_GENE	SYMBOL
ac-PA	FBpp0070071	ac	ac-PA
Acph-1-PA	FBpp0084974	Acph-1	Acph-1-PA
Acph-1-PA	FBpp0084974	Acph-1	Acph-1-PA
Acph-1-PA	FBpp0084974	Acph-1	Acph-1-PA
Acph-1-PA	FBpp0084974	Acph-1	Acph-1-PA
Acph-1-PB	FBpp0084975	Acph-1	Acph-1-PB
Acph-1-PB	FBpp0084975	Acph-1	Acph-1-PB
Acph-1-PB	FBpp0084975	Acph-1	Acph-1-PB
Acph-1-PB	FBpp0084975	Acph-1	Acph-1-PB
Acsl-PA	FBpp0087779	Acsl	Acsl-PA
Acsl-PA	FBpp0087779	Acsl	Acsl-PA
Acsl-PA	FBpp0087779	Acsl	Acsl-PA
Acsl-PA	FBpp0087779	Acsl	Acsl-PA
Acsl-PB	FBpp0087780	Acsl	Acsl-PB
Acsl-PB	FBpp0087780	Acsl	Acsl-PB
Acsl-PB	FBpp0087780	Acsl	Acsl-PB
Acsl-PB	FBpp0087780	Acsl	Acsl-PB
Acsl-PC	FBpp0087781	Acsl	Acsl-PC
Acsl-PC	FBpp0087781	Acsl	Acsl-PC
Acsl-PC	FBpp0087781	Acsl	Acsl-PC
Acsl-PC	FBpp0087781	Acsl	Acsl-PC
Acsl-PD	FBpp0099845	Acsl	Acsl-PD
Acsl-PD	FBpp0099845	Acsl	Acsl-PD
Acsl-PD	FBpp0099845	Acsl	Acsl-PD
Acsl-PD	FBpp0099845	Acsl	Acsl-PD
Acsl-PE	FBpp0099846	Acsl	Acsl-PE
Acsl-PE	FBpp0099846	Acsl	Acsl-PE
Acsl-PE	FBpp0099846	Acsl	Acsl-PE
Acsl-PE	FBpp0099846	Acsl	Acsl-PE
Acsl-PF	FBpp0099847	Acsl	Acsl-PF
Acsl-PF	FBpp0099847	Acsl	Acsl-PF
Acsl-PF	FBpp0099847	Acsl	Acsl-PF
Acsl-PF	FBpp0099847	Acsl	Acsl-PF
Acsl-PG	FBpp0099848	Acsl	Acsl-PG
Acsl-PG	FBpp0099848	Acsl	Acsl-PG
Acsl-PG	FBpp0099848	Acsl	Acsl-PG
Acsl-PG	FBpp0099848	Acsl	Acsl-PG
Acsl-PH	FBpp0099849	Acsl	Acsl-PH
Acsl-PH	FBpp0099849	Acsl	Acsl-PH
Acsl-PH	FBpp0099849	Acsl	Acsl-PH
Acsl-PH	FBpp0099849	Acsl	Acsl-PH
Acsl-PI	FBpp0099850	Acsl	Acsl-PI
Acsl-PI	FBpp0099850	Acsl	Acsl-PI
Acsl-PI	FBpp0099850	Acsl	Acsl-PI
Acsl-PI	FBpp0099850	Acsl	Acsl-PI
Acsl-PJ	FBpp0305216	Acsl	Acsl-PJ
Acsl-PJ	FBpp0305216	Acsl	Acsl-PJ
Acsl-PJ	FBpp0305216	Acsl	Acsl-PJ
Acsl-PJ	FBpp0305216	Acsl	Acsl-PJ
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act42A-PA	FBpp0085365	Act42A	Act42A-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act57B-PA	FBpp0071448	Act57B	Act57B-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PA	FBpp0070787	Act5C	Act5C-PA
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PB	FBpp0070788	Act5C	Act5C-PB
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PC	FBpp0100124	Act5C	Act5C-PC
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PD	FBpp0100125	Act5C	Act5C-PD
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act5C-PE	FBpp0311818	Act5C	Act5C-PE
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PA	FBpp0078131	Act79B	Act79B-PA
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act79B-PB	FBpp0306215	Act79B	Act79B-PB
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PA	FBpp0082253	Act87E	Act87E-PA
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PB	FBpp0082254	Act87E	Act87E-PB
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act87E-PC	FBpp0312019	Act87E	Act87E-PC
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Act88F-PA	FBpp0082597	Act88F	Act88F-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PA	FBpp0070330	Actn	Actn-PA
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PB	FBpp0070329	Actn	Actn-PB
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PC	FBpp0070331	Actn	Actn-PC
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PD	FBpp0292167	Actn	Actn-PD
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PF	FBpp0302777	Actn	Actn-PF
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PG	FBpp0302778	Actn	Actn-PG
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PH	FBpp0302779	Actn	Actn-PH
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PI	FBpp0305935	Actn	Actn-PI
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
Actn-PJ	FBpp0305936	Actn	Actn-PJ
ACXA-PA	FBpp0079996	ACXA	ACXA-PA
ACXA-PC	FBpp0293943	ACXA	ACXA-PC
ACXA-PD	FBpp0293944	ACXA	ACXA-PD
ACXA-PG	FBpp0305427	ACXA	ACXA-PG
ACXA-PH	FBpp0310549	ACXA	ACXA-PH
ACXB-PA	FBpp0079995	ACXB	ACXB-PA
ACXC-PA	FBpp0079994	ACXC	ACXC-PA
ACXC-PB	FBpp0099930	ACXC	ACXC-PB
ACXD-PA	FBpp0072753	ACXD	ACXD-PA
ACXD-PB	FBpp0304908	ACXD	ACXD-PB
ACXD-PB	FBpp0304908	ACXD	ACXD-PB
ACXE-PB	FBpp0302693	ACXE	ACXE-PB
Acyp2-PA	FBpp0082628	Acyp2	Acyp2-PA
Acyp2-PA	FBpp0082628	Acyp2	Acyp2-PA
Acyp2-PA	FBpp0082628	Acyp2	Acyp2-PA
Acyp2-PA	FBpp0082628	Acyp2	Acyp2-PA
Acyp2-PB	FBpp0306658	Acyp2	Acyp2-PB
Acyp2-PB	FBpp0306658	Acyp2	Acyp2-PB
Acyp2-PB	FBpp0306658	Acyp2	Acyp2-PB
Acyp2-PB	FBpp0306658	Acyp2	Acyp2-PB
Acyp-PA	FBpp0080132	Acyp	Acyp-PA
Acyp-PA	FBpp0080132	Acyp	Acyp-PA
Acyp-PA	FBpp0080132	Acyp	Acyp-PA
Acyp-PA	FBpp0080132	Acyp	Acyp-PA
Acyp-PA	FBpp0080132	Acyp	Acyp-PA
Acyp-PB	FBpp0310260	Acyp	Acyp-PB
Acyp-PB	FBpp0310260	Acyp	Acyp-PB
Acyp-PB	FBpp0310260	Acyp	Acyp-PB
Acyp-PB	FBpp0310260	Acyp	Acyp-PB
Acyp-PB	FBpp0310260	Acyp	Acyp-PB
Ada1-1-PA	FBpp0079873	Ada1-1	Ada1-1-PA
Ada1-1-PB	FBpp0311453	Ada1-1	Ada1-1-PB
Ada1-2-PA	FBpp0079871	Ada1-2	Ada1-2-PA
Ada2a-PA	FBpp0302531	Ada2a	Ada2a-PA
Ada2a-PB	FBpp0302532	Ada2a	Ada2a-PB
Ada2a-PC	FBpp0302533	Ada2a	Ada2a-PC
Ada2a-PE	FBpp0302534	Ada2a	Ada2a-PE
Ada2a-PG	FBpp0302535	Ada2a	Ada2a-PG
Ada2b-PA	FBpp0081303	Ada2b	Ada2b-PA
Ada2b-PB	FBpp0099776	Ada2b	Ada2b-PB
Ada2b-PC	FBpp0306430	Ada2b	Ada2b-PC
Ada3-PA	FBpp0074284	Ada3	Ada3-PA
Ada3-PC	FBpp0308623	Ada3	Ada3-PC
AdamTS-A-PB	FBpp0082614	AdamTS-A	AdamTS-A-PB
AdamTS-A-PC	FBpp0306691	AdamTS-A	AdamTS-A-PC
AdamTS-A-PE	FBpp0308490	AdamTS-A	AdamTS-A-PE
AdamTS-B-PB	FBpp0290305	AdamTS-B	AdamTS-B-PB
AdamTS-B-PC	FBpp0290306	AdamTS-B	AdamTS-B-PC
Ada-PA	FBpp0081451	Ada	Ada-PA
Adar-PA	FBpp0070286	Adar	Adar-PA
Adar-PB	FBpp0070287	Adar	Adar-PB
Adar-PC	FBpp0100009	Adar	Adar-PC
Adar-PC	FBpp0100009	Adar	Adar-PC
Adar-PD	FBpp0293949	Adar	Adar-PD
Adar-PE	FBpp0293950	Adar	Adar-PE
Adar-PF	FBpp0293951	Adar	Adar-PF
Adar-PH	FBpp0300329	Adar	Adar-PH
Adar-PI	FBpp0301688	Adar	Adar-PI
Adar-PJ	FBpp0301689	Adar	Adar-PJ
Adar-PK	FBpp0301690	Adar	Adar-PK
Adar-PM	FBpp0301692	Adar	Adar-PM
Adar-PM	FBpp0301692	Adar	Adar-PM
Adar-PN	FBpp0308381	Adar	Adar-PN
Adar-PO	FBpp0308382	Adar	Adar-PO
Adar-PP	FBpp0308383	Adar	Adar-PP
Adar-PQ	FBpp0428082	Adar	Adar-PQ
Adat1-PA	FBpp0080150	Adat1	Adat1-PA
Adat1-PB	FBpp0304017	Adat1	Adat1-PB
Adck1-PA	FBpp0072227	Adck1	Adck1-PA
Adck1-PA	FBpp0072227	Adck1	Adck1-PA
Adck1-PB	FBpp0310095	Adck1	Adck1-PB
Adck1-PB	FBpp0310095	Adck1	Adck1-PB
Adck5-PA	FBpp0075892	Adck5	Adck5-PA
Adck5-PA	FBpp0075892	Adck5	Adck5-PA
Adck5-PB	FBpp0304213	Adck5	Adck5-PB
Adck5-PB	FBpp0304213	Adck5	Adck5-PB
ADD1-PA	FBpp0087148	ADD1	ADD1-PA
ADD1-PB	FBpp0087147	ADD1	ADD1-PB
ADD1-PE	FBpp0312209	ADD1	ADD1-PE
Adf1-PA	FBpp0085446	Adf1	Adf1-PA
Adf1-PA	FBpp0085446	Adf1	Adf1-PA
Adf1-PB	FBpp0085447	Adf1	Adf1-PB
Adf1-PB	FBpp0085447	Adf1	Adf1-PB
Adf1-PC	FBpp0089262	Adf1	Adf1-PC
Adf1-PC	FBpp0089262	Adf1	Adf1-PC
Adf1-PE	FBpp0303284	Adf1	Adf1-PE
Adf1-PE	FBpp0303284	Adf1	Adf1-PE
Adgf-A2-PA	FBpp0074956	Adgf-A2	Adgf-A2-PA
Adgf-A2-PA	FBpp0074956	Adgf-A2	Adgf-A2-PA
Adgf-A2-PA	FBpp0074956	Adgf-A2	Adgf-A2-PA
Adgf-A2-PA	FBpp0074956	Adgf-A2	Adgf-A2-PA
Adgf-A2-PB	FBpp0110143	Adgf-A2	Adgf-A2-PB
Adgf-A2-PB	FBpp0110143	Adgf-A2	Adgf-A2-PB
Adgf-A2-PB	FBpp0110143	Adgf-A2	Adgf-A2-PB
Adgf-A2-PB	FBpp0110143	Adgf-A2	Adgf-A2-PB
Adgf-A2-PC	FBpp0110144	Adgf-A2	Adgf-A2-PC
Adgf-A2-PC	FBpp0110144	Adgf-A2	Adgf-A2-PC
Adgf-A2-PC	FBpp0110144	Adgf-A2	Adgf-A2-PC
Adgf-A2-PC	FBpp0110144	Adgf-A2	Adgf-A2-PC
Adgf-A-PA	FBpp0074955	Adgf-A	Adgf-A-PA
Adgf-A-PA	FBpp0074955	Adgf-A	Adgf-A-PA
Adgf-A-PA	FBpp0074955	Adgf-A	Adgf-A-PA
Adgf-A-PA	FBpp0074955	Adgf-A	Adgf-A-PA
Adgf-A-PA	FBpp0074955	Adgf-A	Adgf-A-PA
Adgf-A-PB	FBpp0089360	Adgf-A	Adgf-A-PB
Adgf-A-PB	FBpp0089360	Adgf-A	Adgf-A-PB
Adgf-A-PB	FBpp0089360	Adgf-A	Adgf-A-PB
Adgf-A-PB	FBpp0089360	Adgf-A	Adgf-A-PB
Adgf-A-PB	FBpp0089360	Adgf-A	Adgf-A-PB
Adgf-B-PA	FBpp0074957	Adgf-B	Adgf-B-PA
Adgf-B-PA	FBpp0074957	Adgf-B	Adgf-B-PA
Adgf-B-PA	FBpp0074957	Adgf-B	Adgf-B-PA
Adgf-B-PA	FBpp0074957	Adgf-B	Adgf-B-PA
Adgf-B-PA	FBpp0074957	Adgf-B	Adgf-B-PA
Adgf-C-PA	FBpp0082289	Adgf-C	Adgf-C-PA
Adgf-C-PA	FBpp0082289	Adgf-C	Adgf-C-PA
Adgf-C-PA	FBpp0082289	Adgf-C	Adgf-C-PA
Adgf-C-PA	FBpp0082289	Adgf-C	Adgf-C-PA
Adgf-C-PA	FBpp0082289	Adgf-C	Adgf-C-PA
Adgf-D-PA	FBpp0082310	Adgf-D	Adgf-D-PA
Adgf-D-PA	FBpp0082310	Adgf-D	Adgf-D-PA
Adgf-D-PA	FBpp0082310	Adgf-D	Adgf-D-PA
Adgf-D-PA	FBpp0082310	Adgf-D	Adgf-D-PA
Adgf-D-PA	FBpp0082310	Adgf-D	Adgf-D-PA
Adgf-E-PA	FBpp0086611	Adgf-E	Adgf-E-PA
Adgf-E-PA	FBpp0086611	Adgf-E	Adgf-E-PA
Adgf-E-PA	FBpp0086611	Adgf-E	Adgf-E-PA
Adgf-E-PA	FBpp0086611	Adgf-E	Adgf-E-PA
Adgf-E-PA	FBpp0086611	Adgf-E	Adgf-E-PA
Adh-PC	FBpp0100045	Adh	Adh-PC
Adh-PC	FBpp0100045	Adh	Adh-PC
Adh-PC	FBpp0100045	Adh	Adh-PC
Adh-PC	FBpp0100045	Adh	Adh-PC
Adh-PE	FBpp0100047	Adh	Adh-PE
Adh-PE	FBpp0100047	Adh	Adh-PE
Adh-PE	FBpp0100047	Adh	Adh-PE
Adh-PE	FBpp0100047	Adh	Adh-PE
Adh-PF	FBpp0100048	Adh	Adh-PF
Adh-PF	FBpp0100048	Adh	Adh-PF
Adh-PF	FBpp0100048	Adh	Adh-PF
Adh-PF	FBpp0100048	Adh	Adh-PF
Adh-PH	FBpp0100050	Adh	Adh-PH
Adh-PH	FBpp0100050	Adh	Adh-PH
Adh-PH	FBpp0100050	Adh	Adh-PH
Adh-PH	FBpp0100050	Adh	Adh-PH
Adh-PI	FBpp0100051	Adh	Adh-PI
Adh-PI	FBpp0100051	Adh	Adh-PI
Adh-PI	FBpp0100051	Adh	Adh-PI
Adh-PI	FBpp0100051	Adh	Adh-PI
Adhr-PA	FBpp0099544	Adhr	Adhr-PA
Adhr-PA	FBpp0099544	Adhr	Adhr-PA
Adhr-PA	FBpp0099544	Adhr	Adhr-PA
Adhr-PA	FBpp0099544	Adhr	Adhr-PA
Adhr-PA	FBpp0099544	Adhr	Adhr-PA
Adhr-PB	FBpp0099545	Adhr	Adhr-PB
Adhr-PB	FBpp0099545	Adhr	Adhr-PB
Adhr-PB	FBpp0099545	Adhr	Adhr-PB
Adhr-PB	FBpp0099545	Adhr	Adhr-PB
Adhr-PB	FBpp0099545	Adhr	Adhr-PB
Adhr-PC	FBpp0310282	Adhr	Adhr-PC
Adhr-PC	FBpp0310282	Adhr	Adhr-PC
Adhr-PC	FBpp0310282	Adhr	Adhr-PC
Adhr-PC	FBpp0310282	Adhr	Adhr-PC
Adhr-PC	FBpp0310282	Adhr	Adhr-PC
Adi1-PB	FBpp0112333	Adi1	Adi1-PB
Adi1-PB	FBpp0112333	Adi1	Adi1-PB
AdipoR-PA	FBpp0083675	AdipoR	AdipoR-PA
AdipoR-PB	FBpp0083677	AdipoR	AdipoR-PB
AdipoR-PB	FBpp0083677	AdipoR	AdipoR-PB
AdipoR-PB	FBpp0083677	AdipoR	AdipoR-PB
AdipoR-PC	FBpp0083676	AdipoR	AdipoR-PC
AdipoR-PD	FBpp0301003	AdipoR	AdipoR-PD
AdipoR-PE	FBpp0306628	AdipoR	AdipoR-PE
Adk1-PA	FBpp0082018	Adk1	Adk1-PA
Adk1-PA	FBpp0082018	Adk1	Adk1-PA
Adk1-PA	FBpp0082018	Adk1	Adk1-PA
Adk2-PA	FBpp0075629	Adk2	Adk2-PA
Adk2-PA	FBpp0075629	Adk2	Adk2-PA
Adk2-PA	FBpp0075629	Adk2	Adk2-PA
Adk2-PB	FBpp0075630	Adk2	Adk2-PB
Adk2-PB	FBpp0075630	Adk2	Adk2-PB
Adk2-PB	FBpp0075630	Adk2	Adk2-PB
Adk2-PC	FBpp0312149	Adk2	Adk2-PC
Adk2-PC	FBpp0312149	Adk2	Adk2-PC
Adk2-PC	FBpp0312149	Adk2	Adk2-PC
Adk3-PA	FBpp0088121	Adk3	Adk3-PA
AdoR-PA	FBpp0084947	AdoR	AdoR-PA
AdoR-PB	FBpp0306720	AdoR	AdoR-PB
adp-PA	FBpp0085923	adp	adp-PA
